Timestamp,User_ID,IP_Address,Activity_Type,Resource_Accessed,File_Name,Action,Login_Attempts,File_Size,Anomaly_Type,Label
2024-10-08 08:40:32.028569,1706,172.19.65.220,Login,/shared/documents/data.csv,,N/A,4.0,,Brute_Force,Suspicious
2024-10-03 22:55:43.110817,1110,192.168.46.224,File_Modification,/confidential/report2.pdf,report2.pdf,Read,,22.85,None,Normal
2024-10-09 08:06:53.411916,8157,172.31.162.83,File_Modification,/shared/documents/data.csv,data.csv,N/A,,26.2,None,Normal
2024-10-12 09:43:04.891881,8842,172.25.166.43,USB_Insert,/shared/documents/report1.pdf,,Read,,,None,Normal
2024-10-06 11:17:28.079967,2340,192.168.107.93,File_Deletion,/backup/secrets.txt,secrets.txt,Success,,45.59,None,Normal
2024-09-21 11:28:30.003977,8651,192.168.233.39,File_Modification,/shared/documents/data.csv,data.csv,N/A,,7.99,None,Normal
2024-10-04 01:29:56.455916,8988,172.25.108.126,Login,/server/data.csv,,Inserted,5.0,,None,Normal
2024-10-08 06:58:50.878373,9982,172.28.56.154,File_Modification,/server/report1.pdf,report1.pdf,Read,,44.29,Data_Exfil,Suspicious
2024-09-28 15:29:55.749157,1097,172.30.157.61,Remote_Login,/backup/report1.pdf,,Read,9.0,,None,Normal
2024-09-29 05:27:49.131655,1760,10.174.73.229,File_Deletion,/shared/documents/report1.pdf,report1.pdf,Failed,,19.26,None,Normal
2024-09-12 19:15:47.613395,7436,10.172.209.209,Remote_Login,/server/secrets.txt,,Delete,10.0,,None,Normal
2024-09-22 18:58:34.644743,5391,172.21.233.255,Remote_Login,/backup/secrets.txt,,Read,5.0,,None,Normal
2024-10-01 01:43:28.227881,1234,192.168.250.21,Login,/project/report1.pdf,,Success,10.0,,None,Normal
2024-09-21 09:19:12.358646,3594,172.18.196.133,Login,/backup/report2.pdf,,Failed,10.0,,None,Normal
2024-10-08 23:26:19.622714,8600,192.168.190.30,Login,/confidential/new_project.docx,,Inserted,6.0,,USB_Access,Suspicious
2024-09-27 13:20:40.709055,6705,10.108.0.28,Network_Traffic,/backup/document2.docx,,Delete,,,None,Normal
2024-10-09 01:57:52.750748,7598,10.191.118.13,Login,/confidential/data.csv,,Read,3.0,,None,Normal
2024-10-07 06:09:49.193005,5659,10.136.222.38,Network_Traffic,/backup/report1.pdf,,Inserted,,,None,Normal
2024-10-06 13:51:52.616702,2086,10.214.143.232,File_Modification,/server/document2.docx,document2.docx,Failed,,39.44,None,Normal
2024-10-05 11:43:30.748763,6126,172.16.135.28,File_Modification,/confidential/new_project.docx,new_project.docx,Read,,8.97,DDoS_Attempt,Suspicious
2024-09-16 10:58:31.225359,4325,10.93.155.198,USB_Insert,/server/report2.pdf,,Failed,,,None,Normal
2024-10-07 17:12:20.384385,8830,172.22.191.36,Remote_Login,/confidential/secrets.txt,,Read,5.0,,None,Normal
2024-09-24 01:39:01.718862,7051,192.168.146.108,Network_Traffic,/project/report2.pdf,,Write,,,Brute_Force,Suspicious
2024-10-07 17:38:28.817354,4066,10.0.90.122,Network_Traffic,/shared/documents/secrets.txt,,Inserted,,,None,Normal
2024-09-15 11:44:51.875836,3850,10.203.51.66,File_Modification,/backup/new_project.docx,new_project.docx,N/A,,29.05,None,Normal
2024-09-14 12:33:16.827014,8326,10.112.205.83,Remote_Login,/backup/secrets.txt,,Write,3.0,,None,Normal
2024-10-09 10:05:42.665620,9454,172.26.21.57,File_Deletion,/server/new_project.docx,new_project.docx,Inserted,,6.32,None,Normal
2024-09-23 03:45:15.428845,6610,172.20.36.178,File_Modification,/network/logs/report1.pdf,report1.pdf,Success,,2.82,Data_Exfil,Suspicious
2024-10-11 02:04:39.011402,1850,10.71.221.76,File_Deletion,/project/report1.pdf,report1.pdf,Delete,,26.36,None,Normal
2024-10-03 23:41:01.516980,7497,192.168.80.129,Remote_Login,/network/logs/data.csv,,Inserted,1.0,,None,Normal
2024-10-05 08:11:43.864639,8091,10.108.13.209,Login,/server/report2.pdf,,Write,8.0,,None,Normal
2024-09-21 01:20:17.644670,4507,172.22.67.153,File_Deletion,/network/logs/new_project.docx,new_project.docx,N/A,,14.97,None,Normal
2024-09-28 06:05:18.727309,9595,192.168.89.22,File_Access,/backup/secrets.txt,secrets.txt,Success,,26.46,None,Normal
2024-10-02 11:12:19.308797,5975,172.24.220.214,USB_Insert,/project/report1.pdf,,Write,,,None,Normal
2024-09-22 12:12:14.775340,1544,10.107.237.98,File_Access,/backup/new_project.docx,new_project.docx,Delete,,48.58,None,Normal
2024-09-13 08:19:14.077683,1061,172.22.42.87,Login,/backup/data.csv,,Failed,2.0,,None,Normal
2024-09-20 15:14:49.908993,3956,10.122.219.157,Login,/network/logs/data.csv,,Read,6.0,,None,Normal
2024-10-12 05:17:04.324969,8109,192.168.231.196,Remote_Login,/shared/documents/new_project.docx,,N/A,4.0,,None,Normal
2024-09-13 18:54:47.573725,3640,10.84.215.226,Remote_Login,/server/document2.docx,,Read,5.0,,None,Normal
2024-10-02 10:14:35.886717,4189,10.218.80.123,USB_Insert,/backup/report2.pdf,,Success,,,None,Normal
2024-09-21 23:31:14.927012,9520,172.16.177.220,File_Access,/shared/documents/document2.docx,document2.docx,Failed,,46.52,Data_Exfil,Suspicious
2024-09-29 20:35:31.994204,7200,172.18.134.31,File_Deletion,/confidential/data.csv,data.csv,Delete,,19.56,None,Normal
2024-10-07 05:51:14.898879,8600,10.66.29.95,Network_Traffic,/server/secrets.txt,,Success,,,None,Normal
2024-10-12 10:56:21.270015,1282,172.23.153.3,File_Deletion,/project/report2.pdf,report2.pdf,Success,,3.8,None,Normal
2024-10-02 03:09:31.833959,5568,10.103.174.175,File_Access,/network/logs/new_project.docx,new_project.docx,Delete,,7.09,Data_Exfil,Suspicious
2024-10-08 03:06:06.065132,5857,10.200.188.229,File_Deletion,/backup/document2.docx,document2.docx,Read,,29.64,None,Normal
2024-10-02 12:16:11.356866,3623,172.18.162.125,USB_Insert,/server/document2.docx,,N/A,,,Brute_Force,Suspicious
2024-09-21 10:09:18.657769,1823,172.20.23.10,Network_Traffic,/server/document2.docx,,Delete,,,DDoS_Attempt,Suspicious
2024-09-27 15:04:20.599700,7432,172.17.82.11,File_Modification,/server/data.csv,data.csv,Inserted,,40.62,None,Normal
2024-10-08 22:10:32.197665,1517,10.175.4.162,File_Deletion,/backup/report1.pdf,report1.pdf,Failed,,10.94,None,Normal
2024-09-19 12:40:00.672155,3299,192.168.107.46,File_Modification,/backup/report2.pdf,report2.pdf,N/A,,45.84,None,Normal
2024-09-27 20:32:05.847952,7910,192.168.204.183,Login,/server/report2.pdf,,Delete,6.0,,None,Normal
2024-10-06 22:04:23.082379,1933,192.168.125.193,Network_Traffic,/confidential/data.csv,,Read,,,None,Normal
2024-09-16 12:17:50.553150,4389,192.168.62.34,File_Access,/confidential/new_project.docx,new_project.docx,Success,,46.72,Brute_Force,Suspicious
2024-09-13 13:10:32.115395,4381,10.190.174.219,File_Deletion,/shared/documents/document2.docx,document2.docx,Read,,24.33,None,Normal
2024-10-02 17:22:15.046210,5104,192.168.174.212,File_Access,/shared/documents/new_project.docx,new_project.docx,Read,,15.85,None,Normal
2024-10-05 21:21:03.010099,8026,172.21.25.85,File_Access,/project/secrets.txt,secrets.txt,Delete,,49.77,None,Normal
2024-09-18 08:30:22.284377,7198,10.195.168.161,Network_Traffic,/server/document2.docx,,Inserted,,,None,Normal
2024-09-14 07:02:48.519222,4196,172.25.77.9,Network_Traffic,/network/logs/report2.pdf,,Read,,,None,Normal
2024-10-01 18:06:45.144566,4360,192.168.52.2,File_Modification,/shared/documents/document2.docx,document2.docx,Success,,28.02,None,Normal
2024-10-10 12:09:37.974197,5527,172.17.198.100,File_Modification,/confidential/new_project.docx,new_project.docx,Delete,,30.58,None,Normal
2024-09-16 00:38:45.087452,8296,172.22.97.107,File_Deletion,/confidential/new_project.docx,new_project.docx,Delete,,4.19,None,Normal
2024-10-09 05:39:27.006368,1859,192.168.123.103,Network_Traffic,/shared/documents/report1.pdf,,Write,,,None,Normal
2024-09-15 04:25:30.818313,4398,172.24.206.26,File_Access,/shared/documents/report1.pdf,report1.pdf,Inserted,,2.03,None,Normal
2024-09-27 23:21:36.970617,2927,172.27.125.71,File_Access,/server/report2.pdf,report2.pdf,Delete,,44.93,Data_Exfil,Suspicious
2024-10-05 23:34:52.201340,8535,10.131.27.115,Network_Traffic,/network/logs/report2.pdf,,Failed,,,None,Normal
2024-09-26 13:55:55.698646,6059,10.93.41.45,Network_Traffic,/project/report1.pdf,,Inserted,,,None,Normal
2024-09-23 09:44:22.408899,6799,10.58.82.251,Login,/project/new_project.docx,,Delete,10.0,,None,Normal
2024-10-07 08:34:27.377435,2512,192.168.165.188,Login,/project/new_project.docx,,Failed,3.0,,None,Normal
2024-09-14 03:56:24.513392,4659,172.28.206.108,Remote_Login,/server/data.csv,,Delete,9.0,,None,Normal
2024-10-12 00:47:10.268242,8418,172.23.153.255,Login,/network/logs/data.csv,,Write,8.0,,None,Normal
2024-09-29 16:28:54.449063,4974,172.28.243.3,File_Modification,/server/document2.docx,document2.docx,Inserted,,33.09,None,Normal
2024-10-06 08:48:34.871079,5475,10.6.231.232,Login,/server/document2.docx,,Inserted,9.0,,None,Normal
2024-10-04 13:19:31.978223,5470,10.215.84.253,File_Deletion,/backup/report2.pdf,report2.pdf,Delete,,25.75,None,Normal
2024-09-27 00:09:39.614343,8310,10.70.13.66,Login,/network/logs/document2.docx,,Inserted,7.0,,None,Normal
2024-10-10 21:56:13.846790,7038,192.168.100.201,Login,/server/data.csv,,N/A,7.0,,None,Normal
2024-09-26 04:02:51.860812,5079,10.202.152.241,Network_Traffic,/backup/report2.pdf,,Write,,,None,Normal
2024-10-04 20:42:51.504702,5326,172.24.184.60,Network_Traffic,/confidential/report2.pdf,,N/A,,,None,Normal
2024-09-15 08:36:56.828047,2108,192.168.130.187,Remote_Login,/project/new_project.docx,,Write,1.0,,None,Normal
2024-10-11 19:05:10.441938,8944,172.26.184.149,Network_Traffic,/shared/documents/report2.pdf,,Write,,,None,Normal
2024-09-17 03:53:53.636846,5537,10.181.250.231,File_Modification,/confidential/new_project.docx,new_project.docx,N/A,,36.49,None,Normal
2024-10-01 10:34:31.249024,6242,192.168.161.1,Network_Traffic,/network/logs/report2.pdf,,Inserted,,,None,Normal
2024-09-24 13:02:14.346203,4429,10.221.243.211,Login,/network/logs/document2.docx,,Success,9.0,,None,Normal
2024-09-21 05:54:45.223155,7154,172.23.227.104,File_Access,/network/logs/document2.docx,document2.docx,Inserted,,38.64,None,Normal
2024-09-18 21:37:08.939626,9811,10.226.134.144,File_Access,/shared/documents/data.csv,data.csv,Write,,45.69,None,Normal
2024-09-28 16:39:49.981569,9113,10.240.127.176,Remote_Login,/project/new_project.docx,,Failed,10.0,,None,Normal
2024-09-17 23:43:30.554040,5941,192.168.172.205,File_Deletion,/server/report2.pdf,report2.pdf,Success,,16.0,None,Normal
2024-10-06 04:15:14.131247,8051,172.30.236.41,Login,/project/document2.docx,,Read,5.0,,None,Normal
2024-09-12 15:19:13.764742,4261,172.19.250.121,USB_Insert,/server/report2.pdf,,Delete,,,None,Normal
2024-09-27 06:35:47.455577,9323,10.36.61.5,Remote_Login,/server/secrets.txt,,Delete,9.0,,None,Normal
2024-09-13 18:50:58.185550,6101,192.168.21.182,Network_Traffic,/server/new_project.docx,,Write,,,None,Normal
2024-09-24 03:38:38.808885,8547,172.29.38.34,Login,/backup/report1.pdf,,N/A,2.0,,None,Normal
2024-09-20 08:37:30.182515,8279,172.24.168.112,File_Deletion,/network/logs/new_project.docx,new_project.docx,Read,,16.99,None,Normal
2024-09-23 10:30:42.628167,5945,192.168.70.239,File_Deletion,/project/document2.docx,document2.docx,Inserted,,31.91,None,Normal
2024-10-06 09:13:29.156397,5653,192.168.234.48,File_Access,/network/logs/data.csv,data.csv,Failed,,3.18,None,Normal
2024-09-12 20:22:07.482836,3547,172.28.162.157,USB_Insert,/server/document2.docx,,N/A,,,None,Normal
2024-09-21 22:43:21.906082,6871,172.19.15.118,File_Deletion,/network/logs/new_project.docx,new_project.docx,N/A,,34.52,None,Normal
2024-10-03 10:26:43.648649,6012,172.20.71.160,Network_Traffic,/backup/data.csv,,Read,,,None,Normal
2024-09-13 03:00:19.723682,6707,192.168.194.200,File_Access,/backup/report2.pdf,report2.pdf,N/A,,39.85,None,Normal
2024-09-25 06:16:46.415366,5592,192.168.125.161,Login,/backup/report2.pdf,,Write,3.0,,USB_Access,Suspicious
2024-10-01 16:10:22.685314,8101,192.168.148.1,USB_Insert,/server/report1.pdf,,N/A,,,None,Normal
2024-09-26 06:53:41.653673,6605,192.168.100.199,File_Modification,/shared/documents/report2.pdf,report2.pdf,N/A,,27.82,None,Normal
2024-10-10 08:23:47.648046,4661,192.168.224.103,File_Modification,/confidential/secrets.txt,secrets.txt,Read,,40.37,None,Normal
2024-10-02 12:50:09.788008,2403,172.26.142.35,Login,/server/data.csv,,Inserted,7.0,,None,Normal
2024-09-14 08:23:42.544426,8519,10.235.146.123,USB_Insert,/backup/report1.pdf,,Failed,,,None,Normal
2024-09-20 03:37:02.307573,3017,172.22.231.122,Remote_Login,/network/logs/secrets.txt,,Read,7.0,,None,Normal
2024-10-04 04:04:23.515625,7344,192.168.179.205,File_Modification,/confidential/new_project.docx,new_project.docx,Write,,41.24,None,Normal
2024-10-10 10:05:32.814278,6122,10.161.152.111,File_Access,/shared/documents/new_project.docx,new_project.docx,Success,,8.63,None,Normal
2024-10-11 05:21:56.416936,6538,192.168.34.226,File_Access,/backup/document2.docx,document2.docx,Failed,,15.21,None,Normal
2024-09-26 06:12:32.114600,6078,10.38.87.42,Login,/confidential/secrets.txt,,N/A,8.0,,None,Normal
2024-10-11 09:16:42.500352,7285,10.121.175.0,File_Modification,/project/new_project.docx,new_project.docx,Read,,4.85,DDoS_Attempt,Suspicious
2024-10-10 15:46:27.696429,6171,172.23.251.33,File_Deletion,/network/logs/new_project.docx,new_project.docx,N/A,,10.35,None,Normal
2024-09-26 01:32:17.683321,2097,172.21.159.20,File_Deletion,/project/document2.docx,document2.docx,Success,,42.71,None,Normal
2024-10-11 02:19:04.102232,1788,192.168.175.173,File_Access,/project/report2.pdf,report2.pdf,Success,,11.48,None,Normal
2024-09-27 21:37:55.617333,4390,172.30.140.126,File_Access,/server/new_project.docx,new_project.docx,N/A,,40.2,None,Normal
2024-09-27 04:57:22.159712,4495,172.31.149.32,Network_Traffic,/backup/secrets.txt,,N/A,,,None,Normal
2024-09-13 23:49:41.110337,7953,10.188.57.122,File_Deletion,/project/report2.pdf,report2.pdf,Read,,37.14,None,Normal
2024-09-22 07:31:22.653552,5079,192.168.230.171,Network_Traffic,/project/report1.pdf,,Write,,,None,Normal
2024-09-26 12:18:29.125228,4957,10.173.34.154,File_Access,/server/report1.pdf,report1.pdf,Success,,25.17,None,Normal
2024-09-19 11:08:40.799227,7717,172.28.100.71,Remote_Login,/shared/documents/new_project.docx,,Success,4.0,,None,Normal
2024-09-26 10:44:43.051788,9956,172.19.126.46,USB_Insert,/server/report1.pdf,,Delete,,,None,Normal
2024-09-21 21:09:33.419917,1812,172.18.50.215,File_Modification,/project/data.csv,data.csv,Failed,,39.59,None,Normal
2024-10-02 01:00:01.255467,2973,192.168.60.76,Remote_Login,/network/logs/secrets.txt,,Read,10.0,,None,Normal
2024-09-16 12:53:47.018824,2886,192.168.236.131,Remote_Login,/server/data.csv,,Failed,10.0,,Data_Exfil,Suspicious
2024-09-18 17:44:57.004712,2658,10.246.48.90,Login,/project/secrets.txt,,Success,2.0,,None,Normal
2024-10-11 04:21:32.064975,2293,172.20.70.28,Network_Traffic,/confidential/report2.pdf,,Write,,,None,Normal
2024-10-05 15:22:04.172462,6602,192.168.17.225,Remote_Login,/project/secrets.txt,,Delete,7.0,,None,Normal
2024-09-19 04:31:38.551725,9109,192.168.17.88,File_Access,/confidential/report2.pdf,report2.pdf,Success,,28.16,None,Normal
2024-09-16 09:43:04.281273,6584,192.168.195.154,Remote_Login,/confidential/secrets.txt,,Failed,4.0,,None,Normal
2024-09-19 16:48:51.987989,7650,192.168.113.221,USB_Insert,/backup/data.csv,,Inserted,,,None,Normal
2024-10-07 05:19:20.794010,7779,172.18.220.84,Remote_Login,/network/logs/report1.pdf,,Write,7.0,,None,Normal
2024-09-21 09:56:46.298022,1861,10.43.64.53,Login,/shared/documents/report2.pdf,,Success,10.0,,None,Normal
2024-09-18 05:35:43.562532,3460,10.234.222.74,File_Modification,/network/logs/secrets.txt,secrets.txt,Read,,15.24,None,Normal
2024-09-27 23:04:27.949768,6707,10.194.81.92,USB_Insert,/server/document2.docx,,Inserted,,,None,Normal
2024-09-27 02:46:30.135782,1354,172.28.253.166,File_Modification,/server/report2.pdf,report2.pdf,Write,,6.98,None,Normal
2024-09-24 08:42:21.696843,6128,172.19.71.108,File_Deletion,/confidential/document2.docx,document2.docx,Read,,21.63,None,Normal
2024-09-27 17:52:07.309862,7205,10.231.26.59,File_Deletion,/server/new_project.docx,new_project.docx,Success,,14.77,None,Normal
2024-09-23 12:05:39.612283,2781,10.207.218.234,File_Deletion,/server/report1.pdf,report1.pdf,Inserted,,6.55,None,Normal
2024-10-04 11:48:57.836376,3087,192.168.247.222,Remote_Login,/shared/documents/secrets.txt,,N/A,2.0,,None,Normal
2024-10-12 01:35:46.650017,8887,172.23.172.5,File_Access,/confidential/report1.pdf,report1.pdf,N/A,,8.24,None,Normal
2024-10-10 14:15:02.103147,3654,192.168.134.70,File_Modification,/project/data.csv,data.csv,N/A,,22.69,None,Normal
2024-09-19 22:37:49.225802,1662,192.168.140.161,File_Access,/network/logs/data.csv,data.csv,N/A,,12.1,None,Normal
2024-09-12 17:32:20.297940,9865,172.16.152.194,USB_Insert,/backup/new_project.docx,,Write,,,Data_Exfil,Suspicious
2024-09-17 15:07:53.661493,1484,172.26.86.229,Login,/network/logs/new_project.docx,,N/A,6.0,,None,Normal
2024-10-07 00:44:10.368909,2909,10.12.71.93,File_Deletion,/backup/document2.docx,document2.docx,Success,,21.77,None,Normal
2024-09-25 12:14:48.532307,5903,172.29.227.242,File_Modification,/shared/documents/secrets.txt,secrets.txt,Inserted,,35.98,DDoS_Attempt,Suspicious
2024-10-01 12:44:33.729048,8271,192.168.69.215,Network_Traffic,/network/logs/report1.pdf,,Write,,,None,Normal
2024-09-22 06:09:09.167041,7782,172.24.238.143,File_Access,/confidential/report1.pdf,report1.pdf,N/A,,30.98,None,Normal
2024-09-26 01:13:19.113431,1907,172.25.197.63,Remote_Login,/confidential/report2.pdf,,Delete,4.0,,None,Normal
2024-09-22 01:30:28.470373,9443,10.223.251.54,File_Access,/project/data.csv,data.csv,N/A,,35.97,None,Normal
2024-10-02 05:49:39.569035,4074,172.17.203.38,Network_Traffic,/confidential/secrets.txt,,Inserted,,,None,Normal
2024-09-28 02:46:35.013575,6038,172.20.106.81,File_Deletion,/backup/new_project.docx,new_project.docx,Success,,9.91,None,Normal
2024-09-13 04:12:16.240485,5388,10.241.122.154,File_Deletion,/project/report2.pdf,report2.pdf,Write,,31.27,None,Normal
2024-09-28 19:46:49.438546,8351,10.4.60.118,File_Modification,/network/logs/secrets.txt,secrets.txt,Inserted,,30.3,None,Normal
2024-09-27 20:21:45.554611,4685,172.20.73.116,USB_Insert,/backup/report1.pdf,,Delete,,,None,Normal
2024-10-03 23:27:13.654648,8124,192.168.26.88,File_Deletion,/server/secrets.txt,secrets.txt,Inserted,,16.13,None,Normal
2024-09-15 23:41:21.241836,3749,172.18.75.148,File_Modification,/confidential/secrets.txt,secrets.txt,N/A,,29.11,None,Normal
2024-09-21 21:17:04.206950,1826,10.104.199.104,File_Modification,/confidential/data.csv,data.csv,N/A,,4.65,None,Normal
2024-09-14 10:18:39.768471,6135,192.168.58.85,Network_Traffic,/confidential/report2.pdf,,Read,,,None,Normal
2024-10-04 09:30:51.168274,6626,10.153.13.252,File_Access,/project/data.csv,data.csv,Failed,,8.15,None,Normal
2024-09-26 00:47:35.938037,2503,172.26.23.212,File_Deletion,/server/report1.pdf,report1.pdf,N/A,,12.15,None,Normal
2024-09-19 11:24:24.138124,4522,172.26.222.171,File_Access,/server/report2.pdf,report2.pdf,Failed,,10.82,None,Normal
2024-10-05 10:11:52.604675,7898,172.19.187.229,File_Access,/project/document2.docx,document2.docx,Inserted,,44.6,Brute_Force,Suspicious
2024-10-03 19:44:33.769349,3694,192.168.234.196,File_Access,/confidential/new_project.docx,new_project.docx,Delete,,35.31,None,Normal
2024-10-12 13:22:24.792001,3983,192.168.245.220,Login,/network/logs/document2.docx,,Read,5.0,,None,Normal
2024-10-07 06:22:31.054379,8979,172.16.1.134,Remote_Login,/network/logs/document2.docx,,Failed,2.0,,None,Normal
2024-09-29 12:05:38.335270,1607,172.31.9.81,File_Modification,/confidential/new_project.docx,new_project.docx,Write,,7.78,None,Normal
2024-09-28 09:36:11.555467,8340,10.197.135.117,Network_Traffic,/confidential/document2.docx,,Inserted,,,None,Normal
2024-10-10 14:03:48.447353,1839,192.168.201.203,Network_Traffic,/server/document2.docx,,Read,,,None,Normal
2024-10-04 08:37:39.179078,1853,10.109.12.130,USB_Insert,/project/new_project.docx,,Write,,,None,Normal
2024-10-04 07:20:17.208244,4004,192.168.142.68,Login,/project/data.csv,,Read,2.0,,Brute_Force,Suspicious
2024-10-01 06:28:45.510209,8084,172.18.106.33,USB_Insert,/confidential/report2.pdf,,Read,,,None,Normal
2024-10-08 20:08:21.935447,2835,172.21.181.68,Login,/backup/secrets.txt,,N/A,3.0,,None,Normal
2024-09-22 16:41:47.327554,6444,10.132.40.150,File_Access,/shared/documents/report2.pdf,report2.pdf,N/A,,49.57,None,Normal
2024-09-26 22:37:00.082841,9760,172.20.51.26,Login,/shared/documents/new_project.docx,,Write,7.0,,None,Normal
2024-09-21 07:31:57.812475,6290,172.18.32.52,File_Modification,/shared/documents/document2.docx,document2.docx,Read,,23.37,None,Normal
2024-09-14 06:02:50.663585,3192,172.18.49.2,Login,/confidential/document2.docx,,Failed,7.0,,None,Normal
2024-10-04 08:40:17.532744,7655,172.25.10.93,Network_Traffic,/server/data.csv,,Write,,,None,Normal
2024-10-11 09:23:34.453034,3367,172.31.16.234,File_Modification,/server/report2.pdf,report2.pdf,Inserted,,38.43,USB_Access,Suspicious
2024-09-19 14:59:08.865962,2771,10.155.16.126,USB_Insert,/confidential/report1.pdf,,Delete,,,Data_Exfil,Suspicious
2024-10-04 16:53:44.988011,4257,192.168.150.169,File_Deletion,/backup/secrets.txt,secrets.txt,Failed,,12.07,None,Normal
2024-09-14 06:55:46.135048,4403,172.17.209.51,File_Access,/server/secrets.txt,secrets.txt,N/A,,23.59,None,Normal
2024-09-22 03:05:28.661220,6719,172.28.35.223,File_Access,/server/document2.docx,document2.docx,Delete,,49.34,None,Normal
2024-10-09 06:48:13.354022,5237,192.168.242.249,File_Modification,/project/report1.pdf,report1.pdf,Write,,39.22,None,Normal
2024-10-10 12:25:14.326406,9844,10.46.196.181,Remote_Login,/project/secrets.txt,,Delete,5.0,,None,Normal
2024-09-18 01:56:44.661887,7039,10.46.233.246,File_Access,/server/data.csv,data.csv,Delete,,14.02,None,Normal
2024-09-20 18:14:08.536084,7695,192.168.95.1,File_Deletion,/confidential/secrets.txt,secrets.txt,Write,,26.25,Brute_Force,Suspicious
2024-09-26 14:02:41.355063,1967,10.56.110.50,File_Modification,/project/report1.pdf,report1.pdf,Failed,,19.38,None,Normal
2024-10-02 08:24:35.553249,3950,172.17.37.165,File_Access,/confidential/new_project.docx,new_project.docx,N/A,,26.48,None,Normal
2024-10-10 06:16:18.776480,9525,192.168.2.180,USB_Insert,/project/report2.pdf,,Failed,,,None,Normal
2024-09-23 19:54:02.322051,6743,172.28.175.69,Remote_Login,/shared/documents/new_project.docx,,Failed,3.0,,None,Normal
2024-10-04 05:45:26.559291,1049,172.25.162.160,File_Deletion,/server/data.csv,data.csv,Failed,,28.37,None,Normal
2024-10-12 10:50:45.418952,4019,192.168.188.23,Network_Traffic,/confidential/report2.pdf,,Delete,,,None,Normal
2024-09-17 11:03:55.660430,5993,172.24.178.224,Network_Traffic,/confidential/secrets.txt,,Delete,,,None,Normal
2024-09-25 07:32:47.593582,7304,10.185.21.211,Remote_Login,/shared/documents/report1.pdf,,N/A,5.0,,None,Normal
2024-09-20 01:16:59.792292,7833,10.69.11.38,Remote_Login,/server/report2.pdf,,Read,3.0,,None,Normal
2024-10-04 10:42:40.676585,9715,192.168.65.216,File_Deletion,/server/document2.docx,document2.docx,N/A,,10.22,None,Normal
2024-09-15 19:02:49.374284,4658,192.168.98.180,Login,/network/logs/data.csv,,Failed,2.0,,None,Normal
2024-10-08 18:15:18.216184,6381,172.30.71.9,USB_Insert,/backup/document2.docx,,Inserted,,,None,Normal
2024-10-08 23:54:41.628488,3238,10.232.205.136,Login,/network/logs/new_project.docx,,Delete,6.0,,None,Normal
2024-09-25 10:18:47.960332,5987,192.168.215.77,File_Deletion,/shared/documents/secrets.txt,secrets.txt,Read,,36.37,None,Normal
2024-09-24 11:11:34.445735,8959,192.168.103.3,Network_Traffic,/shared/documents/report1.pdf,,Success,,,None,Normal
2024-09-21 00:27:16.213629,2645,172.28.115.113,File_Modification,/confidential/data.csv,data.csv,Success,,10.69,None,Normal
2024-09-19 15:40:37.211708,3794,10.246.143.221,Remote_Login,/network/logs/new_project.docx,,Read,9.0,,None,Normal
2024-09-29 22:22:27.280566,6000,172.27.17.49,Remote_Login,/server/report2.pdf,,Delete,4.0,,None,Normal
2024-09-14 17:17:33.222841,8364,172.28.207.34,Login,/server/new_project.docx,,Delete,10.0,,Brute_Force,Suspicious
2024-09-28 03:45:40.879875,5565,172.19.242.150,Login,/shared/documents/data.csv,,Read,7.0,,None,Normal
2024-09-27 13:55:08.037300,1450,172.25.87.54,File_Modification,/confidential/new_project.docx,new_project.docx,Success,,44.0,None,Normal
2024-09-14 23:24:46.103932,2510,10.70.208.255,Remote_Login,/project/secrets.txt,,Failed,10.0,,None,Normal
2024-09-20 09:31:55.790189,3183,172.29.237.221,File_Access,/project/secrets.txt,secrets.txt,Failed,,37.6,None,Normal
2024-10-11 16:19:54.607792,2579,172.21.82.246,Network_Traffic,/network/logs/document2.docx,,Read,,,None,Normal
2024-09-23 04:28:32.694534,9512,172.29.170.113,USB_Insert,/network/logs/document2.docx,,Success,,,None,Normal
2024-09-26 15:18:19.455131,2704,192.168.39.17,Network_Traffic,/network/logs/secrets.txt,,Inserted,,,None,Normal
2024-09-15 10:19:20.127279,4997,172.17.101.216,File_Deletion,/project/new_project.docx,new_project.docx,Read,,30.09,None,Normal
2024-09-30 01:53:28.579319,9789,172.17.57.29,Login,/backup/document2.docx,,Delete,7.0,,None,Normal
2024-09-17 01:32:10.722620,4422,10.81.105.139,File_Modification,/shared/documents/report2.pdf,report2.pdf,Inserted,,22.57,USB_Access,Suspicious
2024-09-25 10:29:26.651357,3585,172.26.38.150,File_Modification,/network/logs/report2.pdf,report2.pdf,Delete,,21.58,None,Normal
2024-10-03 01:39:54.835070,6411,172.29.243.105,File_Deletion,/project/data.csv,data.csv,Failed,,1.0,None,Normal
2024-10-03 01:22:44.904879,4459,192.168.127.95,Network_Traffic,/confidential/document2.docx,,Success,,,None,Normal
2024-09-25 13:48:46.731137,3254,10.105.242.186,USB_Insert,/project/document2.docx,,Inserted,,,None,Normal
2024-09-29 08:31:44.482891,5206,10.239.57.255,Login,/project/data.csv,,Failed,7.0,,None,Normal
2024-09-19 01:32:51.808547,1381,172.29.229.160,File_Modification,/project/secrets.txt,secrets.txt,N/A,,6.91,None,Normal
2024-09-12 18:48:53.308145,8308,10.201.129.29,File_Modification,/backup/report2.pdf,report2.pdf,Inserted,,18.3,None,Normal
